79.62,5.595610558986664,0.710387323943662,0.9890350877192983,0.6246764452113891,0.7297748123436196,0.6573088092933205,0.9051987767584098,0.63671875,0.8528015194681862,0.9356136820925554,0.9138099902056807,0.807,0.902,0.724,0.875,0.679,0.888,0.326,0.898,0.93,0.933
81.46,5.047563523054123,0.809368191721133,0.9762396694214877,0.7592371871275327,0.7025993883792049,0.7229800629590766,0.9671574178935447,0.5429769392033543,0.8344887348353552,0.9090047393364928,0.9493801652892562,0.743,0.945,0.637,0.919,0.689,0.854,0.518,0.963,0.959,0.919
82.54,4.93047821521759,0.7726001863932899,0.9833852544132918,0.8980769230769231,0.8567073170731707,0.6097222222222223,0.9304174950298211,0.5617154811715481,0.91356783919598,0.9213806327900288,0.9284313725490196,0.829,0.947,0.467,0.843,0.878,0.936,0.537,0.909,0.961,0.947
83.81,4.440707623958588,0.7955209347614411,0.9745158002038736,0.64532744665195,0.8420019627085378,0.814404432132964,0.9714599341383096,0.6338983050847458,0.8690036900369004,0.9538615847542627,0.9320197044334976,0.817,0.956,0.877,0.858,0.588,0.885,0.561,0.942,0.951,0.946
85.22,4.11631378531456,0.7909441233140655,0.9814432989690721,0.7497674418604651,0.7524671052631579,0.7483443708609272,0.9525252525252526,0.7407407407407407,0.9111328125,0.9513406156901688,0.9411177644710579,0.821,0.952,0.806,0.915,0.791,0.943,0.46,0.933,0.958,0.943
84.9,4.127446860074997,0.8706166868198307,0.968,0.8511685116851169,0.8539553752535497,0.7128205128205128,0.975609756097561,0.5743801652892562,0.9215086646279307,0.9594320486815415,0.8939114391143912,0.72,0.968,0.692,0.842,0.834,0.92,0.695,0.904,0.946,0.969
86.28,3.8628364503383636,0.7557251908396947,0.9738430583501007,0.8046558704453441,0.8629592850049652,0.7813765182186235,0.979765708200213,0.6615384615384615,0.9011406844106464,0.9608040201005025,0.9378084896347483,0.891,0.968,0.795,0.869,0.772,0.92,0.559,0.948,0.956,0.95
86.33,3.7891872227191925,0.8356456776947705,0.9865841073271414,0.7891566265060241,0.8118181818181818,0.7332170880557978,0.954728370221328,0.695906432748538,0.932446264073695,0.9705882352941176,0.9258902791145333,0.783,0.956,0.786,0.893,0.841,0.949,0.595,0.911,0.957,0.962
86.81,3.729496419429779,0.7985004686035614,0.9797160243407708,0.753584229390681,0.8613861386138614,0.7614593077642656,0.965412004069176,0.7312834224598931,0.9009433962264151,0.9646821392532795,0.9597938144329897,0.852,0.966,0.841,0.87,0.814,0.949,0.547,0.955,0.956,0.931
86.3,3.8771238923072815,0.8111217641418984,0.9757820383451059,0.8437146092865232,0.8932346723044398,0.6678805535324108,0.9654471544715447,0.7079889807162535,0.8812330009066183,0.943579766536965,0.9794149512459371,0.846,0.967,0.745,0.845,0.917,0.95,0.514,0.972,0.97,0.904
